  1.0000000     113701.5223914
  2.0000000     122091.3434826
  3.0000000     128147.5719524
  4.0000000     132953.6615179
  5.0000000     136926.3251472
  6.0000000     140371.1523503
  7.0000000     143371.4857206


;$SpiceType=AMBIGUOUS
